Date,year,month,day,temp,dewp,slp,visib,wdsp,mxpsd,max,min,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tomorrow
1946-12-14,1946.0,12.0,14.0,59.7,57.5,1015.0,3.6,4.2,8.9,71.2,54.3,1.0,0.0,0.0,0.0,0.0,0.0
1946-12-15,1946.0,12.0,15.0,61.0,58.9,1014.6,5.1,3.4,7.0,72.3,53.4,1.0,0.0,0.0,0.0,0.0,0.0
1946-12-16,1946.0,12.0,16.0,65.0,62.5,1010.9,5.1,6.7,15.9,75.4,58.3,1.0,0.0,0.0,0.0,0.0,0.0
1946-12-17,1946.0,12.0,17.0,65.9,63.4,1013.4,5.5,8.6,22.9,72.3,58.3,1.0,0.0,0.0,0.0,0.0,0.0
1946-12-18,1946.0,12.0,18.0,49.8,32.0,1024.7,12.2,13.8,22.9,59.4,45.3,0.0,0.0,0.0,0.0,0.0,1.0
1946-12-19,1946.0,12.0,19.0,43.7,33.9,1020.4,10.4,11.2,18.1,49.3,40.3,0.0,1.0,0.0,0.0,0.0,1.0
1946-12-20,1946.0,12.0,20.0,43.2,40.0,1015.5,8.0,9.2,15.9,50.4,40.3,1.0,1.0,0.0,0.0,0.0,0.0
1946-12-21,1946.0,12.0,21.0,46.4,35.3,1025.0,10.2,8.0,11.1,64.4,35.4,0.0,0.0,0.0,0.0,0.0,0.0
1946-12-22,1946.0,12.0,22.0,52.8,37.0,1028.1,12.3,5.6,14.0,66.4,40.3,0.0,0.0,0.0,0.0,0.0,0.0
1946-12-23,1946.0,12.0,23.0,56.7,50.0,1025.0,8.8,7.3,13.0,75.4,44.4,1.0,0.0,0.0,0.0,0.0,0.0
1946-12-24,1946.0,12.0,24.0,61.3,54.6,1021.7,8.3,6.7,9.9,75.4,50.4,1.0,0.0,0.0,0.0,0.0,0.0
1946-12-25,1946.0,12.0,25.0,58.8,51.8,1023.6,5.8,8.3,13.0,69.3,49.3,0.0,0.0,0.0,0.0,0.0,1.0
1946-12-26,1946.0,12.0,26.0,63.4,60.7,1021.4,3.9,6.6,15.9,75.4,57.4,1.0,1.0,0.0,0.0,0.0,1.0
1946-12-27,1946.0,12.0,27.0,69.2,65.3,1016.0,8.2,11.3,21.0,78.3,60.3,1.0,1.0,0.0,0.0,0.0,1.0
1946-12-28,1946.0,12.0,28.0,72.5,69.4,1013.0,9.9,10.6,19.0,76.3,70.3,0.0,1.0,0.0,0.0,0.0,1.0
1946-12-29,1946.0,12.0,29.0,55.3,47.6,1017.6,12.2,15.4,22.9,73.4,37.4,0.0,1.0,0.0,0.0,0.0,0.0
1946-12-30,1946.0,12.0,30.0,32.9,19.7,1026.2,12.7,11.1,16.9,39.4,29.3,0.0,0.0,0.0,0.0,0.0,1.0
1946-12-31,1946.0,12.0,31.0,34.5,30.9,1026.0,5.8,13.1,18.1,38.3,32.4,0.0,1.0,0.0,0.0,1.0,1.0
1947-01-01,1947.0,1.0,1.0,33.5,31.9,1024.3,6.5,9.4,16.9,35.4,32.4,1.0,1.0,0.0,0.0,0.0,1.0
1947-01-02,1947.0,1.0,2.0,38.1,34.6,1020.5,7.7,9.4,15.9,46.4,34.3,1.0,1.0,0.0,0.0,1.0,0.0
1947-01-03,1947.0,1.0,3.0,34.8,26.3,1030.6,11.9,15.2,22.0,42.4,28.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-01-04,1947.0,1.0,4.0,28.0,18.2,1033.9,12.8,13.0,16.9,34.3,24.4,0.0,0.0,0.0,0.0,0.0,1.0
1947-01-05,1947.0,1.0,5.0,32.9,20.0,1030.9,11.5,8.6,13.0,45.3,27.3,0.0,1.0,1.0,1.0,1.0,0.0
1947-01-06,1947.0,1.0,6.0,42.6,30.4,1025.5,11.6,5.5,9.9,50.4,38.3,0.0,0.0,0.0,0.0,0.0,1.0
1947-01-07,1947.0,1.0,7.0,46.1,43.5,1020.1,4.5,9.0,16.9,51.3,42.4,1.0,1.0,0.0,0.0,0.0,1.0
1947-01-08,1947.0,1.0,8.0,51.6,50.7,1021.3,3.3,7.6,11.1,54.3,50.4,1.0,1.0,0.0,0.0,0.0,1.0
1947-01-09,1947.0,1.0,9.0,47.4,45.5,1027.7,5.2,10.5,15.0,52.3,45.3,1.0,1.0,0.0,0.0,0.0,1.0
1947-01-10,1947.0,1.0,10.0,46.3,43.3,1026.4,5.8,6.9,12.0,48.4,43.3,1.0,1.0,0.0,0.0,0.0,1.0
1947-01-11,1947.0,1.0,11.0,49.1,44.5,1018.1,9.4,4.9,8.9,61.3,45.3,0.0,1.0,0.0,0.0,0.0,1.0
1947-01-12,1947.0,1.0,12.0,52.3,50.6,1012.7,6.6,7.6,12.0,60.3,42.4,1.0,1.0,0.0,0.0,0.0,1.0
1947-01-13,1947.0,1.0,13.0,60.1,58.5,1008.9,4.6,7.7,16.9,73.4,54.3,1.0,1.0,0.0,0.0,0.0,0.0
1947-01-14,1947.0,1.0,14.0,68.2,64.8,1009.9,8.2,10.1,19.0,78.3,62.4,1.0,0.0,0.0,0.0,0.0,1.0
1947-01-15,1947.0,1.0,15.0,68.3,65.8,1013.4,6.0,7.4,12.0,77.4,63.3,1.0,1.0,0.0,0.0,0.0,1.0
1947-01-16,1947.0,1.0,16.0,64.6,63.9,1016.3,3.6,9.6,22.0,72.3,49.3,1.0,1.0,0.0,0.0,0.0,1.0
1947-01-17,1947.0,1.0,17.0,46.8,45.3,1021.6,5.9,13.7,15.9,51.3,44.4,1.0,1.0,0.0,0.0,0.0,1.0
1947-01-18,1947.0,1.0,18.0,44.4,42.7,1021.9,5.5,9.2,15.9,45.3,43.3,1.0,1.0,0.0,0.0,0.0,1.0
1947-01-19,1947.0,1.0,19.0,45.9,44.4,1015.6,7.4,7.4,15.9,49.3,44.4,1.0,1.0,0.0,0.0,1.0,0.0
1947-01-20,1947.0,1.0,20.0,49.2,42.6,1012.7,12.4,9.4,15.9,64.4,41.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-01-21,1947.0,1.0,21.0,50.3,35.9,1028.7,11.8,10.6,15.9,58.3,41.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-01-22,1947.0,1.0,22.0,47.9,39.0,1033.4,11.0,7.7,16.9,61.3,36.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-01-23,1947.0,1.0,23.0,56.5,51.8,1024.1,11.8,9.9,15.9,65.3,50.4,0.0,0.0,0.0,0.0,0.0,1.0
1947-01-24,1947.0,1.0,24.0,64.2,59.9,1015.7,10.5,10.5,19.0,74.3,58.3,0.0,1.0,0.0,0.0,0.0,1.0
1947-01-25,1947.0,1.0,25.0,65.3,57.2,1013.9,11.8,9.4,14.0,72.3,59.4,0.0,1.0,0.0,0.0,0.0,0.0
1947-01-26,1947.0,1.0,26.0,61.2,47.1,1014.8,10.4,6.4,15.9,78.3,47.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-01-27,1947.0,1.0,27.0,66.1,60.1,1012.2,9.7,13.3,21.0,78.3,58.3,1.0,0.0,0.0,0.0,0.0,0.0
1947-01-28,1947.0,1.0,28.0,67.7,63.5,1012.2,11.2,10.5,19.0,75.4,63.3,1.0,0.0,0.0,0.0,0.0,1.0
1947-01-29,1947.0,1.0,29.0,70.7,67.4,1006.0,10.3,18.6,26.0,76.3,68.4,1.0,1.0,0.0,0.0,0.0,1.0
1947-01-30,1947.0,1.0,30.0,63.0,42.7,1009.6,10.4,14.3,21.0,72.3,56.3,0.0,1.0,0.0,0.0,0.0,0.0
1947-01-31,1947.0,1.0,31.0,51.8,32.4,1018.3,11.3,9.0,14.0,59.4,45.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-02-01,1947.0,2.0,1.0,50.3,41.7,1024.2,7.1,8.5,15.9,63.3,41.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-02-02,1947.0,2.0,2.0,50.1,30.5,1031.6,9.8,8.7,9.9,58.3,42.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-02-03,1947.0,2.0,3.0,51.8,43.3,1021.0,10.0,8.4,16.9,70.3,39.4,1.0,0.0,0.0,0.0,0.0,0.0
1947-02-04,1947.0,2.0,4.0,51.7,32.2,1021.7,11.3,16.0,26.0,65.3,45.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-02-05,1947.0,2.0,5.0,40.1,17.0,1029.1,12.8,7.8,15.9,52.3,30.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-02-06,1947.0,2.0,6.0,52.3,43.7,1013.2,11.5,10.6,22.9,71.2,39.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-02-07,1947.0,2.0,7.0,55.3,34.8,1012.7,6.8,8.5,20.0,67.3,38.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-02-08,1947.0,2.0,8.0,40.1,19.4,1023.7,11.0,15.7,26.0,54.3,30.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-02-09,1947.0,2.0,9.0,41.3,30.0,1027.5,10.8,9.8,15.9,48.4,35.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-02-10,1947.0,2.0,10.0,37.5,25.2,1031.4,11.9,9.9,15.9,44.4,29.3,0.0,0.0,0.0,0.0,0.0,1.0
1947-02-11,1947.0,2.0,11.0,43.0,38.9,1024.6,8.2,12.5,22.0,44.4,39.4,1.0,1.0,0.0,0.0,0.0,1.0
1947-02-12,1947.0,2.0,12.0,45.7,43.6,1023.8,4.7,13.3,21.0,48.4,44.4,1.0,1.0,0.0,0.0,1.0,1.0
1947-02-13,1947.0,2.0,13.0,47.7,42.2,1027.1,5.1,8.9,14.0,64.4,41.4,1.0,1.0,0.0,0.0,0.0,0.0
1947-02-14,1947.0,2.0,14.0,54.0,43.2,1025.1,4.7,5.2,8.9,70.3,40.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-02-15,1947.0,2.0,15.0,56.9,45.4,1022.2,11.6,7.6,12.0,76.3,42.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-02-16,1947.0,2.0,16.0,59.5,44.3,1018.3,12.9,8.0,12.0,77.4,44.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-02-17,1947.0,2.0,17.0,60.2,49.9,1014.1,12.5,8.4,15.0,75.4,47.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-02-18,1947.0,2.0,18.0,63.5,58.4,1012.2,8.0,10.9,19.0,73.4,54.3,1.0,0.0,0.0,0.0,0.0,1.0
1947-02-19,1947.0,2.0,19.0,59.1,57.4,1009.5,4.3,9.8,14.0,68.4,48.4,1.0,1.0,0.0,0.0,1.0,1.0
1947-02-20,1947.0,2.0,20.0,44.6,39.6,1013.9,10.6,12.7,16.9,55.4,40.3,1.0,1.0,0.0,0.0,0.0,0.0
1947-02-21,1947.0,2.0,21.0,49.2,37.3,1020.6,11.4,8.0,12.0,59.4,39.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-02-22,1947.0,2.0,22.0,51.4,43.8,1021.0,10.2,7.4,14.0,66.4,39.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-02-23,1947.0,2.0,23.0,56.3,47.8,1015.8,10.5,8.7,13.0,67.3,45.3,1.0,0.0,0.0,0.0,0.0,0.0
1947-02-24,1947.0,2.0,24.0,44.9,29.8,1023.4,12.4,11.7,16.9,63.3,32.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-02-25,1947.0,2.0,25.0,44.1,28.0,1026.1,10.1,8.1,12.0,51.3,40.3,0.0,0.0,0.0,0.0,0.0,1.0
1947-02-26,1947.0,2.0,26.0,42.9,29.5,1026.5,9.9,10.0,14.0,46.4,40.3,0.0,1.0,0.0,0.0,0.0,1.0
1947-02-27,1947.0,2.0,27.0,42.7,31.4,1024.1,8.5,9.6,14.0,45.3,40.3,0.0,1.0,0.0,0.0,0.0,1.0
1947-02-28,1947.0,2.0,28.0,45.8,43.4,1012.5,3.2,7.2,15.9,56.3,42.4,1.0,1.0,0.0,0.0,0.0,1.0
1947-03-01,1947.0,3.0,1.0,49.8,46.3,1011.2,4.7,10.5,22.0,56.3,45.3,1.0,1.0,0.0,0.0,0.0,0.0
1947-03-02,1947.0,3.0,2.0,41.4,28.0,1022.9,13.8,9.9,18.1,52.3,30.4,0.0,0.0,0.0,0.0,0.0,1.0
1947-03-03,1947.0,3.0,3.0,46.5,37.4,1016.7,10.8,8.5,15.0,54.3,38.3,0.0,1.0,0.0,0.0,0.0,1.0
1947-03-04,1947.0,3.0,4.0,54.3,51.8,1014.7,4.7,9.7,15.9,64.4,48.4,1.0,1.0,0.0,0.0,0.0,1.0
1947-03-05,1947.0,3.0,5.0,65.0,63.3,1011.1,4.8,10.0,16.9,74.3,57.4,1.0,1.0,0.0,0.0,0.0,1.0
1947-03-06,1947.0,3.0,6.0,53.8,47.7,1014.2,6.9,12.8,22.0,70.3,44.4,1.0,1.0,0.0,0.0,0.0,1.0
1947-03-07,1947.0,3.0,7.0,42.6,39.7,1014.8,8.0,12.7,23.9,45.3,41.4,1.0,1.0,0.0,0.0,0.0,0.0
1947-03-08,1947.0,3.0,8.0,43.6,34.0,1019.7,9.5,10.2,22.9,57.4,34.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-03-09,1947.0,3.0,9.0,45.7,40.5,1020.7,6.5,8.3,15.9,55.4,37.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-03-10,1947.0,3.0,10.0,52.7,42.1,1022.6,7.5,7.3,13.0,66.4,45.3,1.0,0.0,0.0,0.0,0.0,0.0
1947-03-11,1947.0,3.0,11.0,54.2,47.6,1020.8,8.1,10.2,19.0,68.4,42.4,0.0,0.0,0.0,0.0,0.0,1.0
1947-03-12,1947.0,3.0,12.0,61.5,59.0,1013.2,5.0,16.8,26.0,68.4,57.4,1.0,1.0,0.0,0.0,0.0,1.0
1947-03-13,1947.0,3.0,13.0,59.0,48.5,1012.9,13.2,17.9,26.0,69.3,48.4,1.0,1.0,0.0,0.0,0.0,0.0
1947-03-14,1947.0,3.0,14.0,52.5,36.1,1019.0,10.9,6.9,19.0,68.4,37.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-03-15,1947.0,3.0,15.0,50.2,40.8,1017.8,11.6,10.7,18.1,58.3,44.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-03-16,1947.0,3.0,16.0,47.6,26.8,1023.9,13.9,10.6,19.0,59.4,38.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-03-17,1947.0,3.0,17.0,52.9,35.8,1018.2,13.8,7.8,14.0,72.3,39.4,0.0,0.0,0.0,0.0,0.0,1.0
1947-03-18,1947.0,3.0,18.0,56.7,51.8,1013.1,8.2,12.5,23.9,64.4,52.3,0.0,1.0,0.0,0.0,0.0,1.0
1947-03-19,1947.0,3.0,19.0,50.7,46.3,1013.4,7.5,8.8,16.9,56.3,46.4,1.0,1.0,0.0,0.0,0.0,0.0
1947-03-20,1947.0,3.0,20.0,55.2,45.7,1019.6,8.8,5.7,9.9,70.3,42.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-03-21,1947.0,3.0,21.0,60.9,51.0,1020.1,11.4,5.9,12.0,77.4,49.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-03-22,1947.0,3.0,22.0,61.7,57.2,1019.4,8.2,10.0,18.1,70.3,51.3,1.0,0.0,0.0,0.0,0.0,1.0
1947-03-23,1947.0,3.0,23.0,67.9,64.0,1011.6,9.0,15.8,22.9,82.4,63.3,1.0,1.0,0.0,0.0,0.0,0.0
1947-03-24,1947.0,3.0,24.0,69.2,55.4,1010.9,11.8,15.2,26.0,79.3,60.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-03-25,1947.0,3.0,25.0,61.7,38.5,1024.2,12.0,7.7,19.0,74.3,49.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-03-26,1947.0,3.0,26.0,60.9,47.0,1024.0,12.9,11.9,29.9,74.3,46.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-03-27,1947.0,3.0,27.0,67.3,57.2,1015.6,12.4,13.9,26.0,80.2,58.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-03-28,1947.0,3.0,28.0,60.4,41.9,1021.0,9.0,13.2,21.0,77.4,50.4,0.0,0.0,0.0,0.0,0.0,1.0
1947-03-29,1947.0,3.0,29.0,60.6,56.6,1016.3,7.7,11.3,19.0,69.3,51.3,1.0,1.0,0.0,0.0,0.0,1.0
1947-03-30,1947.0,3.0,30.0,64.8,58.8,1015.7,6.9,9.2,15.9,73.4,58.3,1.0,1.0,0.0,0.0,0.0,0.0
1947-03-31,1947.0,3.0,31.0,63.9,57.9,1015.2,11.0,12.1,16.9,73.4,55.4,1.0,0.0,0.0,0.0,0.0,0.0
1947-04-01,1947.0,4.0,1.0,70.9,64.7,1011.8,9.8,10.1,16.9,84.4,64.4,1.0,0.0,0.0,0.0,0.0,0.0
1947-04-02,1947.0,4.0,2.0,70.5,65.4,1011.2,6.4,6.6,15.9,83.3,61.3,1.0,0.0,0.0,0.0,0.0,1.0
1947-04-03,1947.0,4.0,3.0,69.7,67.4,1010.2,7.6,10.4,14.0,75.4,66.4,1.0,1.0,0.0,0.0,0.0,1.0
1947-04-04,1947.0,4.0,4.0,70.9,69.0,1007.2,4.3,15.3,22.9,77.4,67.3,1.0,1.0,0.0,0.0,0.0,1.0
1947-04-05,1947.0,4.0,5.0,72.8,56.3,1006.9,8.3,14.0,26.0,81.3,62.4,1.0,1.0,0.0,0.0,0.0,0.0
1947-04-06,1947.0,4.0,6.0,68.4,47.3,1018.0,13.4,8.8,21.0,82.4,52.3,0.0,0.0,0.0,0.0,0.0,1.0
1947-04-07,1947.0,4.0,7.0,74.1,68.1,1019.5,8.4,11.9,19.0,83.3,69.3,1.0,1.0,0.0,0.0,0.0,1.0
1947-04-08,1947.0,4.0,8.0,75.2,68.8,1016.9,8.7,14.0,20.0,86.4,69.3,1.0,1.0,0.0,0.0,0.0,1.0
1947-04-09,1947.0,4.0,9.0,74.3,68.7,1013.4,9.0,11.7,19.0,82.4,69.3,1.0,1.0,0.0,0.0,0.0,1.0
1947-04-10,1947.0,4.0,10.0,75.1,69.9,1008.8,9.8,17.9,23.9,80.2,71.2,0.0,1.0,0.0,0.0,0.0,1.0
1947-04-11,1947.0,4.0,11.0,72.5,59.2,1010.8,10.8,9.1,14.0,84.4,63.3,1.0,1.0,0.0,0.0,1.0,1.0
1947-04-12,1947.0,4.0,12.0,69.4,63.9,1013.1,10.4,12.5,21.0,77.4,62.4,1.0,1.0,0.0,0.0,0.0,1.0
1947-04-13,1947.0,4.0,13.0,63.5,60.1,1013.8,9.7,12.3,22.9,71.2,55.4,1.0,1.0,0.0,0.0,0.0,1.0
1947-04-14,1947.0,4.0,14.0,60.3,55.0,1015.2,8.1,7.7,15.0,70.3,56.3,1.0,1.0,0.0,0.0,0.0,1.0
1947-04-15,1947.0,4.0,15.0,61.9,51.6,1014.5,10.4,6.5,15.0,78.3,50.4,1.0,1.0,0.0,0.0,0.0,0.0
1947-04-16,1947.0,4.0,16.0,62.3,51.9,1016.9,12.9,10.7,15.9,75.4,55.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-04-17,1947.0,4.0,17.0,56.4,38.1,1023.9,12.1,9.5,16.9,70.3,45.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-04-18,1947.0,4.0,18.0,61.3,46.5,1021.5,13.4,9.0,16.9,74.3,49.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-04-19,1947.0,4.0,19.0,68.5,63.8,1016.0,10.3,12.1,21.0,79.3,60.3,1.0,0.0,0.0,0.0,0.0,1.0
1947-04-20,1947.0,4.0,20.0,71.2,66.0,1014.4,10.6,9.8,16.9,80.2,61.3,0.0,1.0,0.0,0.0,1.0,0.0
1947-04-21,1947.0,4.0,21.0,69.1,53.5,1016.5,11.9,6.0,12.0,82.4,55.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-04-22,1947.0,4.0,22.0,67.9,62.8,1015.8,8.0,10.3,16.9,79.3,58.3,1.0,0.0,0.0,0.0,0.0,0.0
1947-04-23,1947.0,4.0,23.0,74.4,68.2,1015.4,11.8,16.6,22.9,81.3,69.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-04-24,1947.0,4.0,24.0,76.0,69.6,1014.4,11.6,17.7,23.9,83.3,72.3,0.0,0.0,0.0,0.0,0.0,1.0
1947-04-25,1947.0,4.0,25.0,72.8,66.3,1016.4,10.5,11.5,19.0,76.3,64.4,0.0,1.0,0.0,0.0,0.0,1.0
1947-04-26,1947.0,4.0,26.0,60.5,54.2,1024.1,9.8,13.2,19.0,69.3,58.3,1.0,1.0,0.0,0.0,1.0,1.0
1947-04-27,1947.0,4.0,27.0,63.5,59.8,1023.0,5.7,7.5,16.9,70.3,59.4,1.0,1.0,0.0,0.0,0.0,0.0
1947-04-28,1947.0,4.0,28.0,71.9,67.7,1018.8,6.8,9.9,16.9,80.2,65.3,1.0,0.0,0.0,0.0,0.0,1.0
1947-04-29,1947.0,4.0,29.0,75.4,70.1,1014.6,9.9,12.7,20.0,82.4,71.2,0.0,1.0,0.0,0.0,0.0,0.0
1947-04-30,1947.0,4.0,30.0,78.0,71.4,1012.3,10.3,8.2,15.9,88.3,71.2,1.0,0.0,0.0,0.0,0.0,0.0
1947-05-01,1947.0,5.0,1.0,80.0,70.8,1014.6,10.1,7.1,12.0,93.4,71.2,1.0,0.0,0.0,0.0,0.0,0.0
1947-05-02,1947.0,5.0,2.0,78.3,53.9,1017.8,12.7,6.5,9.9,91.2,63.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-05-03,1947.0,5.0,3.0,73.9,57.2,1014.2,11.6,5.9,12.0,90.3,60.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-05-04,1947.0,5.0,4.0,78.2,67.5,1012.8,10.6,8.1,16.9,93.4,68.4,1.0,0.0,0.0,0.0,0.0,0.0
1947-05-05,1947.0,5.0,5.0,79.4,69.8,1013.1,12.8,9.6,15.9,93.4,70.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-05-06,1947.0,5.0,6.0,79.9,70.4,1012.9,11.4,7.2,16.9,94.3,71.2,1.0,0.0,0.0,0.0,0.0,0.0
1947-05-07,1947.0,5.0,7.0,79.2,70.0,1013.3,10.1,6.8,13.0,88.3,70.3,0.0,0.0,0.0,0.0,1.0,1.0
1947-05-08,1947.0,5.0,8.0,73.2,67.6,1014.1,8.0,7.4,15.9,83.3,66.4,0.0,1.0,0.0,0.0,1.0,0.0
1947-05-09,1947.0,5.0,9.0,71.8,65.2,1015.5,7.4,10.7,16.9,78.3,68.4,1.0,0.0,0.0,0.0,0.0,1.0
1947-05-10,1947.0,5.0,10.0,70.6,61.9,1017.2,10.8,13.7,22.9,77.4,63.3,0.0,1.0,0.0,0.0,0.0,1.0
1947-05-11,1947.0,5.0,11.0,73.3,66.2,1018.1,10.4,14.4,22.9,80.2,66.4,0.0,1.0,0.0,0.0,0.0,0.0
1947-05-12,1947.0,5.0,12.0,77.4,71.5,1017.0,9.9,15.6,22.0,83.3,73.4,1.0,0.0,0.0,0.0,0.0,1.0
1947-05-13,1947.0,5.0,13.0,79.0,72.0,1014.9,10.6,9.5,16.9,88.3,72.3,1.0,1.0,0.0,0.0,0.0,0.0
1947-05-14,1947.0,5.0,14.0,78.4,71.0,1014.7,9.8,8.3,16.9,87.3,69.3,1.0,0.0,0.0,0.0,0.0,0.0
1947-05-15,1947.0,5.0,15.0,78.9,71.0,1013.9,12.6,12.4,21.0,87.3,73.4,0.0,0.0,0.0,0.0,0.0,1.0
1947-05-16,1947.0,5.0,16.0,78.4,71.6,1011.7,11.4,16.4,23.9,84.4,74.3,0.0,1.0,0.0,0.0,0.0,1.0
1947-05-17,1947.0,5.0,17.0,79.7,74.0,1013.6,10.8,13.4,16.9,86.4,76.3,0.0,1.0,0.0,0.0,0.0,1.0
1947-05-18,1947.0,5.0,18.0,74.4,71.2,1015.2,8.5,9.8,33.0,82.4,67.3,0.0,1.0,0.0,0.0,1.0,1.0
1947-05-19,1947.0,5.0,19.0,71.0,67.5,1012.9,8.9,7.3,16.9,80.2,64.4,1.0,1.0,0.0,0.0,1.0,1.0
1947-05-20,1947.0,5.0,20.0,73.8,70.4,1008.0,9.5,7.7,15.9,83.3,68.4,0.0,1.0,0.0,0.0,1.0,1.0
1947-05-21,1947.0,5.0,21.0,67.4,59.7,1011.4,11.5,8.5,23.9,78.3,59.4,0.0,1.0,0.0,0.0,1.0,0.0
1947-05-22,1947.0,5.0,22.0,72.1,61.7,1013.8,12.0,6.1,14.0,80.2,62.4,0.0,0.0,0.0,0.0,0.0,1.0
1947-05-23,1947.0,5.0,23.0,69.7,66.2,1013.2,9.2,8.7,35.0,77.4,64.4,1.0,1.0,0.0,0.0,1.0,1.0
1947-05-24,1947.0,5.0,24.0,70.1,66.2,1013.1,6.5,5.4,13.0,81.3,64.4,1.0,1.0,0.0,0.0,1.0,1.0
1947-05-25,1947.0,5.0,25.0,70.8,63.3,1015.7,11.1,8.7,15.9,80.2,63.3,0.0,1.0,0.0,0.0,1.0,0.0
1947-05-26,1947.0,5.0,26.0,72.3,62.8,1017.6,9.6,5.6,8.9,82.4,62.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-05-27,1947.0,5.0,27.0,73.5,66.4,1016.0,9.9,5.0,9.9,84.4,62.4,1.0,0.0,0.0,0.0,0.0,0.0
1947-05-28,1947.0,5.0,28.0,78.4,70.6,1009.8,12.0,9.9,16.9,89.2,69.3,0.0,0.0,0.0,0.0,0.0,1.0
1947-05-29,1947.0,5.0,29.0,78.9,72.7,1009.4,11.4,9.3,16.9,86.4,70.3,0.0,1.0,0.0,0.0,0.0,1.0
1947-05-30,1947.0,5.0,30.0,65.9,60.8,1016.3,7.1,7.8,19.0,75.4,61.3,0.0,1.0,0.0,0.0,0.0,1.0
1947-05-31,1947.0,5.0,31.0,76.0,70.7,1016.7,8.5,11.1,21.0,87.3,68.4,1.0,1.0,0.0,0.0,0.0,0.0
1947-06-01,1947.0,6.0,1.0,81.7,75.0,1011.8,12.3,16.4,22.9,90.3,76.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-06-02,1947.0,6.0,2.0,83.2,75.7,1011.8,12.6,9.4,15.0,94.3,77.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-06-03,1947.0,6.0,3.0,82.2,74.6,1013.4,12.1,6.2,14.0,92.3,74.3,1.0,0.0,0.0,0.0,0.0,0.0
1947-06-04,1947.0,6.0,4.0,81.6,73.5,1013.8,11.5,8.6,14.0,90.3,72.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-06-05,1947.0,6.0,5.0,80.9,73.4,1014.8,12.9,9.6,16.9,89.2,72.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-06-06,1947.0,6.0,6.0,80.7,73.0,1015.0,12.4,9.0,15.9,91.2,71.2,0.0,0.0,0.0,0.0,0.0,0.0
1947-06-07,1947.0,6.0,7.0,81.2,73.4,1014.7,12.8,8.0,15.9,90.3,72.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-06-08,1947.0,6.0,8.0,81.8,73.1,1014.1,12.6,6.4,15.9,92.3,72.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-06-09,1947.0,6.0,9.0,81.5,72.7,1012.0,12.7,8.1,16.9,91.2,72.3,0.0,0.0,0.0,0.0,0.0,0.0
1947-06-10,1947.0,6.0,10.0,81.8,72.5,1008.6,12.6,12.6,20.0,90.3,73.4,0.0,0.0,0.0,0.0,0.0,0.0
1947-06-11,1947.0,6.0,11.0,81.8,72.8,1009.3,12.9,9.7,16.9,92.3,72.3,0.0,0.0,0.0,0.0,0.0,0.0
